Course_name,Inst_Name,Alloted_Cat,Quota,Institute Type,First Rank,Last Rank,City
MECHANICAL ENGINEERING,"INSTITUTE OF INFRASTRUCTURE,TECHNOLOGY,RESEARCH AND MANAGEMENT(IITRAM),AHMEDABAD",SEBC,GUJCET Based,Autonomous,27336.0,38559.0,AHMEDABAD
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,518.0,545.0,AHMEDABAD
"ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",GEN,GUJCET Based,Self-Finance,231.0,507.0,AHMEDABAD
"ARTIFICIAL
INTELLIGENCE(AI) AND MACHINE LEARNING","INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SC,GUJCET Based,Self-Finance,4657.0,4657.0,AHMEDABAD
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,1350.0,1364.0,AHMEDABAD
CHEMICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,5827.0,5827.0,AHMEDABAD
CHEMICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SC,GUJCET Based,Self-Finance,21763.0,28142.0,AHMEDABAD
CHEMICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,9512.0,11875.0,AHMEDABAD
CIVIL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,15150.0,20153.0,AHMEDABAD
CIVIL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",GEN,GUJCET Based,Self-Finance,8338.0,10642.0,AHMEDABAD
CIVIL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SC,GUJCET Based,Self-Finance,24927.0,27585.0,AHMEDABAD
CIVIL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,21023.0,23928.0,AHMEDABAD
CIVIL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ST,GUJCET Based,Self-Finance,39787.0,39787.0,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,363.0,391.0,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",GEN,GUJCET Based,Self-Finance,292.0,302.0,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SC,GUJCET Based,Self-Finance,3399.0,4021.0,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,527.0,839.0,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ST,GUJCET Based,Self-Finance,4221.0,23814.0,AHMEDABAD
ELECTRICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,8696.0,11105.0,AHMEDABAD
ELECTRICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",GEN,GUJCET Based,Self-Finance,6040.0,7577.0,AHMEDABAD
ELECTRICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SC,GUJCET Based,Self-Finance,22845.0,24483.0,AHMEDABAD
ELECTRICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,8884.0,13812.0,AHMEDABAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,1487.0,1545.0,AHMEDABAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",GEN,GUJCET Based,Self-Finance,667.0,1127.0,AHMEDABAD
ELECTRONICS & COMMUNICATION ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,3473.0,4538.0,AHMEDABAD
"ELECTRONICS & INSTRUMENTATION
ENGINEERING","INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,4839.0,6789.0,AHMEDABAD
ELECTRONICS & INSTRUMENTATION ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",GEN,GUJCET Based,Self-Finance,2541.0,4029.0,AHMEDABAD
"ELECTRONICS & INSTRUMENTATION
ENGINEERING","INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,8528.0,12576.0,AHMEDABAD
MECHANICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",ESM,GUJCET Based,Self-Finance,21876.0,21876.0,AHMEDABAD
MECHANICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",EWS,GUJCET Based,Self-Finance,7376.0,7376.0,AHMEDABAD
MECHANICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",GEN,GUJCET Based,Self-Finance,3138.0,6141.0,AHMEDABAD
MECHANICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SC,GUJCET Based,Self-Finance,9966.0,13321.0,AHMEDABAD
MECHANICAL ENGINEERING,"INSTITUTE OF TECHNOLOGY, NIRMA UNIVERSITY OF SCIENCE & TECHNOLOGY, AHMEDABAD",SEBC,GUJCET Based,Self-Finance,10758.0,11715.0,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING,"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM UNIVERSE), VADODARA",GEN,GUJCET Based,Self-Finance,10344.0,39808.0,VADODARA
COMPUTER SCIENCE & ENGINEERING (ARTIFICIAL INTELLIGENCE),"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM UNIVERSE), VADODARA",GEN,GUJCET Based,Self-Finance,20751.0,33851.0,VADODARA
"COMPUTER SCIENCE & ENGINEERING (CYBER
SECURITY)","ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM UNIVERSE), VADODARA",GEN,GUJCET Based,Self-Finance,27471.0,38704.0,VADODARA
INFORMATION TECHNOLOGY,"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM UNIVERSE), VADODARA",GEN,GUJCET Based,Self-Finance,13905.0,14893.0,VADODARA
MECHANICAL ENGINEERING,"ITM (SLS) BARODA UNIVERSITY (FORMERLY KNOWN AS ITM UNIVERSE), VADODARA",GEN,GUJCET Based,Self-Finance,50472.0,50472.0,VADODARA
COMPUTER ENGINEERING (CLOUD TECH. & INFO.SEC.),"ITM VOCATIONAL UNIVERSITY, WAGHODIA, DIST: VADODARA",GEN,GUJCET Based,Self-Finance,29109.0,36174.0,VADODARA
COMPUTER ENGINEERING (DATA SCIENCE),"ITM VOCATIONAL UNIVERSITY, WAGHODIA, DIST: VADODARA",GEN,GUJCET Based,Self-Finance,11152.0,35636.0,VADODARA
"INFORMATION
TECHNOLOGY","JG UNIVERSITY - SCHOOL OF ENGINEERING,
AHMEDABAD",GEN,GUJCET Based,Self-Finance,20020.0,35184.0,AHMEDABAD
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"JG UNIVERSITY - SCHOOL OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Self-Finance,50419.0,50419.0,AHMEDABAD
ARTIFICIAL INTELLIGENCE AND DATA SCIENCE - TFWS,"JG UNIVERSITY - SCHOOL OF ENGINEERING, AHMEDABAD",TFWs,GUJCET Based,Self-Finance,5305.0,5305.0,AHMEDABAD
"ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","JG UNIVERSITY - SCHOOL OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Self-Finance,18147.0,50165.0,AHMEDABAD
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING - TFW,"JG UNIVERSITY - SCHOOL OF ENGINEERING, AHMEDABAD",TFWs,GUJCET Based,Self-Finance,14088.0,16749.0,AHMEDABAD
COMPUTER SCIENCE & ENGINEERING,"JG UNIVERSITY - SCHOOL OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Self-Finance,14097.0,50360.0,AHMEDABAD
COMPUTER ENGINEERING,"K.J. INSTITUTE OF ENGG. AND TECH., SAVALI",GEN,GUJCET Based,Self-Finance,17706.0,28476.0,SAVALI
"INFORMATION
TECHNOLOGY","K.J. INSTITUTE OF ENGG. AND TECH., SAVALI",GEN,GUJCET Based,Self-Finance,35344.0,50421.0,SAVALI
COMPUTER ENGINEERING,"KANKESHWARI DEVI COLLEGE OF ENGINEERING,
JAMNAGAR",GEN,GUJCET Based,Self-Finance,28724.0,28724.0,JAMNAGAR
COMPUTER SCIENCE & ENGINEERING,"KRISHNA SCHOOL OF EMERGING TECHNOLOGY & APPLIED RESEARCH (FORMERLY KNOWN AS BABARIA INSTITUTE OF TECHNOLOGY) , VARNAMA, VADODARA",GEN,GUJCET Based,Self-Finance,20245.0,39481.0,VADODARA
COMPUTER ENGINEERING,"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA,
VADODARA",GEN,GUJCET Based,Self-Finance,26494.0,50622.0,VADODARA
"COMPUTER ENGINEERING -
TFWS","KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA,
VADODARA",TFWs,GUJCET Based,Self-Finance,18268.0,18268.0,VADODARA
FOOD TECHNOLOGY,"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA,
VADODARA",GEN,GUJCET Based,Self-Finance,35001.0,50028.0,VADODARA
FOOD TECHNOLOGY -TFW,"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA,
VADODARA",TFWs,GUJCET Based,Self-Finance,14189.0,19919.0,VADODARA
COMPUTER ENGINEERING (ARTIFICIAL INTELLIGENCE),"KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA",GEN,GUJCET Based,Self-Finance,21223.0,21223.0,VADODARA
"COMPUTER SCIENCE & ENGINEERING (CYBER
SECURITY)","KRISHNA SCHOOL OF TECHNOLOGY, VARNAMA, VADODARA",GEN,GUJCET Based,Self-Finance,39206.0,39206.0,VADODARA
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,1675.0,1825.0,AHMEDABAD
"ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,696.0,1356.0,AHMEDABAD
"ARTIFICIAL
INTELLIGENCE(AI) AND MACHINE LEARNING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,GUJCET Based,Govt / GIA,2676.0,9434.0,AHMEDABAD
"ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,2119.0,2143.0,AHMEDABAD
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ST,GUJCET Based,Govt / GIA,22383.0,22383.0,AHMEDABAD
"ARTIFICIAL INTELLIGENCE(AI) AND
MACHINE LEARNING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,900720.0,900852.0,AHMEDABAD
ARTIFICIAL INTELLIGENCE(AI) AND MACHINE LEARNING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,JEE Based,Govt / GIA,901535.0,901535.0,AHMEDABAD
"AUTOMOBILE
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,26088.0,34292.0,AHMEDABAD
AUTOMOBILE ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,12585.0,25478.0,AHMEDABAD
"AUTOMOBILE
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,GUJCET Based,Govt / GIA,33877.0,37728.0,AHMEDABAD
"AUTOMOBILE
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,25991.0,38134.0,AHMEDABAD
"AUTOMOBILE
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ST,GUJCET Based,Govt / GIA,28772.0,28772.0,AHMEDABAD
"AUTOMOBILE
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,904079.0,904764.0,AHMEDABAD
"AUTOMOBILE
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,JEE Based,Govt / GIA,922716.0,922716.0,AHMEDABAD
"AUTOMOBILE
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,JEE Based,Govt / GIA,912845.0,912845.0,AHMEDABAD
AUTOMOBILE ENGINEERING - TFWS,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TFWs,GUJCET Based,Govt / GIA,14526.0,14526.0,AHMEDABAD
BIOMEDICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,31433.0,32123.0,AHMEDABAD
BIOMEDICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,8811.0,27448.0,AHMEDABAD
BIOMEDICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,38821.0,39713.0,AHMEDABAD
BIOMEDICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,JEE Based,Govt / GIA,911655.0,911655.0,AHMEDABAD
BIOMEDICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,903884.0,903884.0,AHMEDABAD
BIOMEDICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,JEE Based,Govt / GIA,917459.0,917459.0,AHMEDABAD
CHEMICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,4899.0,4899.0,AHMEDABAD
CHEMICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,3861.0,4782.0,AHMEDABAD
CHEMICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,5672.0,5672.0,AHMEDABAD
CHEMICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,901859.0,901859.0,AHMEDABAD
"CHEMICAL ENGINEERING -
TFWS","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TFWs,GUJCET Based,Govt / GIA,2585.0,2585.0,AHMEDABAD
CIVIL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,8216.0,9096.0,AHMEDABAD
CIVIL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,2742.0,7254.0,AHMEDABAD
CIVIL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,11222.0,13266.0,AHMEDABAD
CIVIL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,902821.0,902821.0,AHMEDABAD
CIVIL ENGINEERING - TFWS,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TFWs,GUJCET Based,Govt / GIA,3509.0,3509.0,AHMEDABAD
COMPUTER ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,735.0,775.0,AHMEDABAD
COMPUTER ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,70.0,586.0,AHMEDABAD
COMPUTER ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,GUJCET Based,Govt / GIA,2783.0,2783.0,AHMEDABAD
COMPUTER ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,901.0,1050.0,AHMEDABAD
COMPUTER ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ST,GUJCET Based,Govt / GIA,17142.0,17142.0,AHMEDABAD
COMPUTER ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,JEE Based,Govt / GIA,900714.0,900714.0,AHMEDABAD
COMPUTER ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,900216.0,900646.0,AHMEDABAD
COMPUTER ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,JEE Based,Govt / GIA,902967.0,902967.0,AHMEDABAD
COMPUTER ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,JEE Based,Govt / GIA,900658.0,900747.0,AHMEDABAD
ELECTRICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ESM,GUJCET Based,Govt / GIA,25116.0,25116.0,AHMEDABAD
ELECTRICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,7057.0,9397.0,AHMEDABAD
ELECTRICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,5452.0,6755.0,AHMEDABAD
ELECTRICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,GUJCET Based,Govt / GIA,14632.0,21824.0,AHMEDABAD
ELECTRICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,8825.0,9300.0,AHMEDABAD
ELECTRICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,901503.0,901549.0,AHMEDABAD
ELECTRICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,JEE Based,Govt / GIA,903021.0,903224.0,AHMEDABAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ESM,GUJCET Based,Govt / GIA,6472.0,6472.0,AHMEDABAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,2850.0,3536.0,AHMEDABAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,2076.0,2705.0,AHMEDABAD
"ELECTRONICS &
COMMUNICATION ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,GUJCET Based,Govt / GIA,8650.0,8650.0,AHMEDABAD
ELECTRONICS & COMMUNICATION ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,2889.0,5585.0,AHMEDABAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,JEE Based,Govt / GIA,901606.0,901606.0,AHMEDABAD
"ELECTRONICS &
COMMUNICATION ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,901178.0,901228.0,AHMEDABAD
"ELECTRONICS & COMMUNICATION
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,JEE Based,Govt / GIA,908830.0,908830.0,AHMEDABAD
ELECTRONICS & COMMUNICATION ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,JEE Based,Govt / GIA,901480.0,901480.0,AHMEDABAD
ELECTRONICS & COMMUNICATION ENGINEERING - TFWS,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TFWs,GUJCET Based,Govt / GIA,1581.0,1581.0,AHMEDABAD
"ENVIRONMENTAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,21266.0,24781.0,AHMEDABAD
"ENVIRONMENTAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,2599.0,19536.0,AHMEDABAD
"ENVIRONMENTAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,23222.0,23222.0,AHMEDABAD
"ENVIRONMENTAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ST,GUJCET Based,Govt / GIA,25335.0,25335.0,AHMEDABAD
ENVIRONMENTAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,JEE Based,Govt / GIA,908103.0,908103.0,AHMEDABAD
"ENVIRONMENTAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,902748.0,902748.0,AHMEDABAD
"INFORMATION
TECHNOLOGY","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,1184.0,1404.0,AHMEDABAD
"INFORMATION
TECHNOLOGY","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,956.0,1073.0,AHMEDABAD
INFORMATION TECHNOLOGY,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,GUJCET Based,Govt / GIA,5922.0,5922.0,AHMEDABAD
"INFORMATION
TECHNOLOGY","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,1260.0,1708.0,AHMEDABAD
INFORMATION TECHNOLOGY,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ST,GUJCET Based,Govt / GIA,17249.0,17249.0,AHMEDABAD
"INFORMATION
TECHNOLOGY","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,JEE Based,Govt / GIA,900949.0,900949.0,AHMEDABAD
"INFORMATION
TECHNOLOGY","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,900307.0,900307.0,AHMEDABAD
"INFORMATION
TECHNOLOGY","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,JEE Based,Govt / GIA,901411.0,901411.0,AHMEDABAD
"INFORMATION
TECHNOLOGY","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ST,JEE Based,Govt / GIA,912047.0,912047.0,AHMEDABAD
INFORMATION TECHNOLOGY - TFWS,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",TFWs,GUJCET Based,Govt / GIA,731.0,731.0,AHMEDABAD
"INSTRUMENTATION &
CONTROL ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,11281.0,11988.0,AHMEDABAD
"INSTRUMENTATION &
CONTROL ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,2820.0,10377.0,AHMEDABAD
INSTRUMENTATION & CONTROL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,GUJCET Based,Govt / GIA,22260.0,27910.0,AHMEDABAD
"INSTRUMENTATION &
CONTROL ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,10640.0,10640.0,AHMEDABAD
INSTRUMENTATION & CONTROL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,JEE Based,Govt / GIA,901740.0,901826.0,AHMEDABAD
"INSTRUMENTATION &
CONTROL ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,JEE Based,Govt / GIA,916485.0,916485.0,AHMEDABAD
"MECHANICAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,GUJCET Based,Govt / GIA,6142.0,6142.0,AHMEDABAD
"MECHANICAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",GEN,GUJCET Based,Govt / GIA,3406.0,4933.0,AHMEDABAD
"MECHANICAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SC,GUJCET Based,Govt / GIA,16365.0,21903.0,AHMEDABAD
"MECHANICAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",SEBC,GUJCET Based,Govt / GIA,8630.0,8630.0,AHMEDABAD
MECHANICAL ENGINEERING,"L.D.COLLEGE OF ENGINEERING, AHMEDABAD",ST,GUJCET Based,Govt / GIA,19484.0,19484.0,AHMEDABAD
"MECHANICAL
ENGINEERING","L.D.COLLEGE OF ENGINEERING, AHMEDABAD",EWS,JEE Based,Govt / GIA,903153.0,903153.0,AHMEDABAD
